PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,
62,7/29/2019,7:40:44 PM,2,1,"Holton, Tyler",663947,Left,HIL_HOP,"Moses, DeAires",657691,Left,EVE_AQU,Windup,3,Top,1,0,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.527018747631,-3.59875685121091,2.9368390154885,2248.37373649313,155.452183486839,11:15,6.32760999729497,-1.57232864154574,6.5922253483841,-9.28507329910833,27.2613834568478,-12.4669091503608,2.24827499892862,0.0816195209394798,77.6119716865469,-5.39028056076128,0.524945379744018,0.435105083357115,70.5351430152105,54.7331234152607,-147.23435788096,5010.45539511117,,,,,,,,8.03992532233869,16.5335652983701,1.37707210869043,50,6.077754768498,-6.17490746898126,-126.920904239671,-8.2434965906404,12.700225634262,33.6212831027719,-6.05688932801294,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,694eb0cc-b273-11e9-9fc1-7c67a28b8f89,
63,7/29/2019,7:40:59 PM,2,2,"Holton, Tyler",663947,Left,HIL_HOP,"Moses, DeAires",657691,Left,EVE_AQU,Windup,3,Top,1,0,1,Curveball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,75.1819005085119,1.56717211695719,0.791532297568629,2394.45010737641,326.985731102813,5:00,6.16290947326682,-1.45132615315463,6.64118933297869,-59.9935537651361,-11.1921695024436,7.24242945971884,2.59832066175397,-0.123281719081934,68.1450559824982,-9.90654066463052,2.18863428182751,0.50279110847552,88.3867662342065,-1.36038862893935,-11.4781516196028,2067.57624459492,,,,38.987266327863,37.2748445680497,-11.0545282026632,0.303334350585938,-3.76097201663257,-6.78086340342247,1.39508474656012,50,6.24404948471302,-1.67902803168833,-109.388348128304,1.60348822646177,-4.44973660133619,23.5306277587032,-40.1967235301958,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,76f78bc5-b273-11e9-9fc1-7c67a28b8f89,
64,7/29/2019,7:41:31 PM,3,1,"Holton, Tyler",663947,Left,HIL_HOP,"Frick, Patrick",687518,Right,EVE_AQU,Windup,3,Top,2,0,0,ChangeUp,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.5852397464476,-1.17287059562844,3.15088526547451,1907.72039201634,113.820185591153,9:45,5.86309592599354,-1.76495525415218,6.48547779766958,-37.2153182256251,7.62612552797135,-17.3697567379794,1.68336263630108,-0.31705452702951,71.1026495494583,-8.26194967312258,-0.180732926733355,0.481960350880766,,,,,,,,,,,,10.6575099525549,4.60958908062382,1.55166855447329,50,5.76444176802981,-5.85015962843883,-114.198536838172,-3.27642745468367,13.8174330772252,24.6056376815822,-26.1977286732143,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,8426c212-b273-11e9-9fc1-7c67a28b8f89,
65,7/29/2019,7:41:42 PM,3,2,"Holton, Tyler",663947,Left,HIL_HOP,"Frick, Patrick",687518,Right,EVE_AQU,Windup,3,Top,2,0,1,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,75.1717939418379,0.0183402586299273,-0.608435008613126,2588.10767133673,330.759173726417,5:00,6.2103066736515,-1.31734739714487,6.36690625290114,-64.2390124989499,-14.9087698207654,8.32021170919135,0.873930595650173,-1.18380997132961,68.5775800526099,-12.1376855533306,0.990072378847146,0.50550812961349,,,,,,,,,,,,-4.80328224831476,-8.23336076915765,1.35738366071998,50,6.1819655512563,0.957133547750302,-109.357793624205,-1.54160161482439,-5.67717753965935,23.5969195280385,-41.9053631904963,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,8caaeb7b-b273-11e9-9fc1-7c67a28b8f89,
66,7/29/2019,7:41:56 PM,3,3,"Holton, Tyler",663947,Left,HIL_HOP,"Frick, Patrick",687518,Right,EVE_AQU,Windup,3,Top,2,1,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.0458788320683,-4.11055894543526,2.11826868398194,2366.48092858524,161.803309643505,11:30,6.10046847184216,-1.42817581653892,6.62832614323782,-13.3064087930447,22.5730955631567,-7.43130062470827,1.21937619567657,-0.107312091191716,78.6903165627482,-6.66111872909494,0.683179527819174,0.431116590393601,,,,,,,,,,,,4.89265308509701,14.0405169053081,1.28805467309987,50,5.81669110348592,-4.52317767809081,-127.727317621087,-9.54572426648278,7.87255614487358,32.6791289334728,-9.58206099516791,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,9379c6db-b273-11e9-9fc1-7c67a28b8f89,
67,7/29/2019,7:42:09 PM,3,4,"Holton, Tyler",663947,Left,HIL_HOP,"Frick, Patrick",687518,Right,EVE_AQU,Windup,3,Top,2,2,1,Fastball,Undefined,InPlay,Undefined,LineDrive,Single,0,0,,87.9869896983438,-2.67774652232844,2.52411664156965,2407.72854502867,173.936075604885,11:45,5.99014390960682,-1.30541776015516,6.75586869337954,-13.9513396083006,21.8083637373713,-2.32032623232147,2.37788291931816,0.807900051600229,78.3759607275469,-5.3694382615548,2.07471939966308,0.430396243368994,74.1027472945942,20.5005157863925,-7.95181241464967,1102.1386227998,109.204722150059,26.3045884682254,-13.2032374440094,219.043528984267,218.210956795989,-6.24179398521523,2.65102111816405,2.21908668887055,13.19476496518,1.14131082247077,50,5.80957996121791,-5.57307290047592,-127.804856358808,-6.34938868709982,3.56354872189534,33.4799043667151,-10.9850665922745,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,a3423962-b273-11e9-9fc1-7c67a28b8f89,
68,7/29/2019,7:43:06 PM,4,1,"Holton, Tyler",663947,Left,HIL_HOP,"Hoover, Connor",676803,Left,EVE_AQU,Stretch,3,Top,2,0,0,Fastball,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,87.2283857584444,-2.10278929484441,2.23480532687476,2299.6827107299,169.068234560001,11:45,6.1789731633778,-1.3105421387301,6.60893521578401,-13.9490175895272,22.4100173849214,-4.33497840012759,3.08842824531474,0.375947486883814,78.0679365525351,-4.78353880588239,1.39943929401212,0.433987971094267,77.916278190007,28.9466380571774,23.0476466391107,1616.96089488057,100.02705880936,43.2398990361627,45.7662082057124,258.484809052245,250.885862864544,26.3634330443742,3.47346862792966,3.18654703091345,13.2009161214799,1.16053641877502,50,6.03027732193176,-4.83059037796844,-126.787829936057,-5.03608107934758,5.06656102410062,31.5326491086077,-11.1847939009488,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,c2c1ecd0-b273-11e9-9fc1-7c67a28b8f89,
69,7/29/2019,7:45:12 PM,1,1,"Then, Juan",672730,Right,EVE_AQU,"Lachance, Kevin",8891689,Right,HIL_HOP,Windup,3,Bottom,0,0,0,Fastball,Undefined,InPlay,Undefined,LineDrive,Out,1,0,,94.3724422478259,-2.80394338167488,-4.64621321901509,2355.2171945561,210.683553230493,1:00,5.69309678112837,2.21059338186075,6.75552470625958,-11.4772597303404,19.0138417715986,11.2992231961946,2.16540421556208,-1.1003792980018,85.9984262721745,-4.99481563881207,-2.49211693516537,0.397427646760591,69.1500099406464,26.5570674019022,11.9152648597867,3342.09955853983,105.806430139291,35.6858712191582,30.0825391567413,226.025243189659,225.72465866084,18.5463419359006,3.25091735839841,-7.61396040440759,11.3862839814859,-1.91080946717451,50,5.50466472004784,10.8052276140375,-136.952352206711,-7.05965069508952,-14.4298629101326,30.8476004341394,-10.5949349044117,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,107fb834-b274-11e9-9fc1-7c67a28b8f89,
70,7/29/2019,7:45:58 PM,2,1,"Then, Juan",672730,Right,EVE_AQU,"Martinez, Ricky",686980,Right,HIL_HOP,Windup,3,Bottom,1,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.4769874279873,-2.30192869588478,-3.29545002253421,2277.25881842042,203.158915388294,12:45,5.71944852814899,2.27712789407579,6.93778231791955,-14.2956679772551,16.2325096084286,6.9557667309725,2.42858214181561,-0.145690664556687,85.9403832093596,-5.02668770792357,-1.96726253308523,0.397669202220764,,,,,,,,,,,,-4.75897215247123,9.68920328091875,-2.07458702580045,50,5.57093398103177,7.64075811134177,-136.022164708267,-5.87021280400092,-8.96336600305873,28.3534716513308,-13.9247559565958,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,252805ff-b274-11e9-9fc1-7c67a28b8f89,
71,7/29/2019,7:46:13 PM,2,2,"Then, Juan",672730,Right,EVE_AQU,"Martinez, Ricky",686980,Right,HIL_HOP,Windup,3,Bottom,1,0,1,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.5433444132779,1.09470381401227,-1.73717282053615,2482.04444639087,51.7987259163401,7:45,5.85574327959299,2.13126940200999,6.23985257775832,-48.1013609858185,-4.8817984713992,-6.15173856202093,2.85749681871536,0.015990007076392,73.5944650304599,-7.93562632000238,-2.89805988225297,0.473164007673802,,,,,,,,,,,,2.89505833558485,-2.95432365531654,-1.99902777118356,50,5.91311410756495,3.68074566238826,-115.828030079563,0.901996067488733,3.9500847779957,20.7549282915037,-36.2049963120241,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,2e193226-b274-11e9-9fc1-7c67a28b8f89,
72,7/29/2019,7:46:29 PM,2,3,"Then, Juan",672730,Right,EVE_AQU,"Martinez, Ricky",686980,Right,HIL_HOP,Windup,3,Bottom,1,1,1,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.8573043775775,-0.589722126992921,-4.28701954445294,2425.78707699598,20.9330296927106,6:45,5.87513995651369,2.11807473504019,6.27479985303706,-51.2628712917445,-7.78384023785283,-2.96186463841202,1.05816609691158,-2.08731452021064,73.5241938422387,-10.1991059369067,-4.84699749387007,0.474582201817913,,,,,,,,,,,,0.33184725647835,-4.08679698879357,-1.79999417348947,50,5.80655128795613,8.77115724119589,-115.945910435498,-2.57370502593853,0.448214250579192,23.2587606758097,-37.6939394515384,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,35eea088-b274-11e9-9fc1-7c67a28b8f89,
73,7/29/2019,7:46:45 PM,2,4,"Then, Juan",672730,Right,EVE_AQU,"Martinez, Ricky",686980,Right,HIL_HOP,Windup,3,Bottom,1,2,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,94.0175111959252,-2.23445690599651,-3.59979424135028,2312.19418831879,207.85966542587,1:00,5.90129202840347,1.87741362916201,6.8774799108147,-10.9086203373335,19.6418566603868,10.3973135429696,2.95127335367506,-0.54038945642641,85.4642457764065,-4.32588986824523,-1.60652948721323,0.397814415124221,81.7706760848704,46.4076309882952,36.5369159030364,5353.10041822278,79.0408467821331,98.5164886377506,76.5017199327237,276.396691537817,50.3948498698938,50.6792235232421,5.491782836914,-6.87576031249609,11.6495680012809,-1.65341656898703,50,5.75570962591585,8.30950611540601,-136.680749960274,-5.64705729960931,-12.9383896167554,31.6084675971925,-10.2525965544568,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,456859bc-b274-11e9-9fc1-7c67a28b8f89,
74,7/29/2019,7:47:19 PM,2,5,"Then, Juan",672730,Right,EVE_AQU,"Martinez, Ricky",686980,Right,HIL_HOP,Windup,3,Bottom,1,2,2,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,80.4488994275729,-0.307241252949863,-2.86104538972139,2544.84282724777,42.2066100432892,7:30,5.85392814918845,2.01442184655448,6.39595768429932,-50.8761972606212,-8.27797422746857,-7.47142381881304,1.33136725753983,-1.24124861259868,73.8969596693494,-9.89377148353274,-4.28193282423352,0.469750509577642,,,,,,,,,,,,3.2319319812786,-4.4631545237999,-1.80593601240004,50,5.80844304740775,6.04425079260423,-116.997180671619,-1.97082545766675,4.4333903947154,24.2056731789932,-38.2963637878658,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,59991746-b274-11e9-9fc1-7c67a28b8f89,
75,7/29/2019,7:47:36 PM,2,6,"Then, Juan",672730,Right,EVE_AQU,"Martinez, Ricky",686980,Right,HIL_HOP,Windup,3,Bottom,1,3,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,93.8970599892792,-2.49567011304597,-3.95312414063092,2328.88407174579,197.872714578612,12:30,5.72843344648611,1.8951634349174,7.01293930419019,-11.1906582839702,19.6246867083364,6.3376249278743,2.52102148909815,-1.17492351512615,84.5044275309754,-4.65528450334826,-2.72973235099639,0.399535188735096,76.6577007656799,23.3879517762413,39.1781895895612,4871.46307824317,79.2604907896912,34.2692744336103,76.2743309508524,236.941172226302,102.97844509733,48.212174057035,3.09949035644531,-4.86941550922572,11.8859325159589,-1.65642639885887,50,5.57234981453334,9.25545861297754,-136.373439230723,-6.25573021039457,-9.01552600410284,34.7076708173579,-10.167724906782,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,63bf2725-b274-11e9-9fc1-7c67a28b8f89,
76,7/29/2019,7:48:05 PM,2,7,"Then, Juan",672730,Right,EVE_AQU,"Martinez, Ricky",686980,Right,HIL_HOP,Windup,3,Bottom,1,3,2,Fastball,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,94.5430142974851,-2.00360018576732,-2.28656796700001,2186.11963687805,208.298846401531,1:00,5.66833690430102,1.96159282235259,6.69580034543334,-14.8322398135391,15.9633351181109,8.61054555141861,2.59819215667447,0.587389324148696,84.7541185131906,-4.85729991188235,-0.625560683303645,0.39940700418566,93.2935398545413,27.1227519554417,-7.27521249137841,2999.08871475015,109.485797583231,50.292466845186,-10.6213493881661,359.409375278281,349.691368971904,-3.11218517031785,4.42608825683589,-5.58584185608714,9.59313103221177,-1.81316192264589,50,5.52930324684491,5.24068675088477,-137.45928122008,-5.23981128943923,-10.4571294597712,36.5935948055085,-14.2149627618572,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,75a44834-b274-11e9-9fc1-7c67a28b8f89,
77,7/29/2019,7:48:41 PM,3,1,"Then, Juan",672730,Right,EVE_AQU,"Leyton, Steven",667351,Right,HIL_HOP,Windup,3,Bottom,2,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.328183431291,-2.322142593252,-3.00150550240608,2356.96471565206,221.429173280289,1:30,5.61753600408836,2.21146795459662,6.55372030575922,-16.616534778421,15.0625433829914,13.3193412055367,2.09980912570595,0.567135135489803,84.0873656822428,-5.50035156040992,-0.446533142635267,0.405095842531131,,,,,,,,,,,,-8.36282770564221,9.10909014002791,-2.01029869247176,50,5.45025011615478,6.71750119651479,-135.591995522328,-5.99519925814857,-15.3168745876768,34.1271067855829,-15.490362583979,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,87888e51-b274-11e9-9fc1-7c67a28b8f89,
78,7/29/2019,7:48:53 PM,3,2,"Then, Juan",672730,Right,EVE_AQU,"Leyton, Steven",667351,Right,HIL_HOP,Windup,3,Bottom,2,0,1,Fastball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,93.9037493823743,-2.77298267755265,-2.54372884326889,2225.91026297588,217.257003952939,1:15,5.80288143828755,1.90613000268842,6.59963890210317,-16.4671033849844,14.8350414932142,11.3060755764936,1.88610294729267,0.516737824808897,84.4789216922877,-5.9252831802093,-0.369789232395884,0.402678615693804,103.120671953633,-1.60533170842713,-32.2419342058111,,,,,29.5833458773807,28.6183325482468,-31.6282932091994,0.196727905273438,-7.13003627443279,9.16862641373388,-1.73762186963069,49.9999999999999,5.60697837725411,5.7298584749782,-136.425167931423,-7.09631280195652,-13.1866035377898,35.2409942074052,-15.2171865082589,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,907b4927-b274-11e9-9fc1-7c67a28b8f89,
79,7/29/2019,7:51:31 PM,1,1,"Holton, Tyler",663947,Left,HIL_HOP,"Tingelstad, Trent",690189,Left,EVE_AQU,Windup,4,Top,0,0,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,88.382121921525,-3.41885710985715,2.58766125045919,2167.6489302325,174.902257476496,11:45,6.34587926879371,-1.35763053544046,6.46690841973972,-9.5645561250911,26.1635889910501,-2.33699575960892,2.40233011275991,0.825506073486966,79.0269782736033,-5.2487015029946,2.13867614254722,0.430206287354743,,,,,,,,,,,,2.19365952743537,15.6786320912313,1.17644831913594,50,6.10054465225966,-5.7302659420075,-128.250939637647,-7.93939462440011,3.56732663369948,32.3673059422681,-6.67747484500569,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,e9ea3cde-b274-11e9-9fc1-7c67a28b8f89,
80,7/29/2019,7:51:55 PM,1,2,"Holton, Tyler",663947,Left,HIL_HOP,"Tingelstad, Trent",690189,Left,EVE_AQU,Windup,4,Top,0,0,1,ChangeUp,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.7728594026525,-1.77490458923755,2.60569144928713,1836.83560661698,118.242361198134,10:00,5.79426098651456,-1.8150726192624,6.70539008740212,-37.6610466489699,7.87188560797549,-14.7346782268076,1.03112044507627,-0.659338018163302,70.2687903822706,-8.97735521591512,-0.238545907575797,0.485662228069994,,,,,,,,,,,,9.12317689975321,5.00599395720713,1.64825756854861,50,5.66172348182803,-4.79731137985176,-113.061637371024,-4.39673816070116,11.5452094991716,24.9076919324957,-25.8390569605636,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,fbccfc45-b274-11e9-9fc1-7c67a28b8f89,
81,7/29/2019,7:52:14 PM,1,3,"Holton, Tyler",663947,Left,HIL_HOP,"Tingelstad, Trent",690189,Left,EVE_AQU,Windup,4,Top,0,0,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,86.7170954775462,0.0522328975163929,1.4635078100614,2054.18824736436,167.41736393926,11:30,6.08007613471006,-1.4106878083769,6.57283332595464,-16.7245475379352,19.978194076233,-4.46700147652888,4.7342487814475,-0.441401283798214,77.6492533891988,-3.16559277928263,0.603433841720827,0.436034418226717,,,,,,,,,,,,2.98086616750846,11.0819160505407,1.31226749527157,50,6.07661439100589,-3.10256597845729,-126.188331784895,-0.339327198773848,4.70320111403839,30.8187641670077,-14.6890368230296,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,04bf6294-b275-11e9-9fc1-7c67a28b8f89,
82,7/29/2019,7:52:27 PM,1,4,"Holton, Tyler",663947,Left,HIL_HOP,"Tingelstad, Trent",690189,Left,EVE_AQU,Windup,4,Top,0,1,2,ChangeUp,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,79.6474647296143,-2.08674656193552,4.23777043444755,1853.96659587621,126.319247204501,10:15,5.8561578116567,-1.95320912087295,6.73508553210502,-29.4001366261444,13.8126141495385,-18.8456342001795,1.49356567362467,0.355139111177154,72.1519728942522,-7.70500156380704,0.618143508009041,0.473126719043175,,,,,,,,,,,,11.8708535053991,8.37521138601666,1.68171211694768,50,5.70712997063749,-8.11260425597887,-115.627184842079,-4.93470279352375,15.8417026292597,24.4295746570951,-20.9972946546052,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,0db151dc-b275-11e9-9fc1-7c67a28b8f89,
83,7/29/2019,7:52:56 PM,2,1,"Holton, Tyler",663947,Left,HIL_HOP,"Perez, Robert",672596,Right,EVE_AQU,Windup,4,Top,1,0,0,Curveball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,74.7451808975529,0.140707240605975,1.40705592989516,2604.91341229573,334.181364364737,5:15,6.06952827349371,-1.52682195717083,6.46736861830292,-62.6160527071086,-13.074073623262,6.3029644860966,0.980774528408965,0.290783912909211,68.3982711906679,-11.709487443511,2.61630608480777,0.506591844799779,,,,,,,,,,,,-3.01375679835266,-7.28114755277714,1.42501016553215,50,6.05170819367709,-2.82251821677121,-108.757154998215,-1.23440639379287,-3.53741654197247,22.6326053672931,-40.7203426077006,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,1f9564d7-b275-11e9-9fc1-7c67a28b8f89,
84,7/29/2019,7:53:09 PM,2,2,"Holton, Tyler",663947,Left,HIL_HOP,"Perez, Robert",672596,Right,EVE_AQU,Windup,4,Top,1,0,1,ChangeUp,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.764841410296,-1.81604957701039,1.42859662271685,1831.13303348163,125.610790066564,10:15,5.81588917061641,-1.86793508165584,6.73252846176292,-33.7607732007062,10.3394362771468,-14.4941206080577,1.34214620146027,-1.77023949696384,71.4161392613317,-8.26615653561463,-1.36533821927713,0.477960321459294,,,,,,,,,,,,8.5636391472904,6.37205948728984,1.77967858043518,50,5.68323505325316,-2.51224180576079,-114.619366259004,-4.4418087028936,11.1902205861425,24.6920218493348,-23.847594110559,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,28880e73-b275-11e9-9fc1-7c67a28b8f89,
85,7/29/2019,7:53:29 PM,2,3,"Holton, Tyler",663947,Left,HIL_HOP,"Perez, Robert",672596,Right,EVE_AQU,Windup,4,Top,1,0,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.0833687335035,-0.250294780096141,2.50065723990168,2130.31685070207,166.210151835285,11:30,6.00341491311787,-1.60293459647312,6.71042413653955,-16.3301660063399,19.047708021923,-4.68315139635493,4.41356437772932,0.293999908288214,78.99430451772,-3.39609340789573,1.5982293227176,0.428092268062315,,,,,,,,,,,,3.4564731356821,10.7163178849401,1.43933788178872,50,5.98040629432713,-5.47067371498823,-128.138839000797,-0.997792265849999,5.63165734364187,31.429729107364,-14.7138722598153,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,317a9b98-b275-11e9-9fc1-7c67a28b8f89,
86,7/29/2019,7:53:41 PM,2,4,"Holton, Tyler",663947,Left,HIL_HOP,"Perez, Robert",672596,Right,EVE_AQU,Windup,4,Top,1,1,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,87.4666773357303,-2.68088531971391,3.2735026934204,2181.28995493921,177.091842772129,12:00,5.94309726893576,-1.45442586416915,6.55005726797922,-16.350272638827,20.0089150185947,-1.01820057438199,2.11677196205237,1.46532624527354,78.3473743911121,-5.8103672316305,3.07784412354117,0.433988882319003,,,,,,,,,,,,1.70554763452855,12.0485833758567,1.22901135888515,50,5.7509558205907,-7.23313481887876,-126.951117254654,-6.40241411836188,2.71717332516198,31.7536953373059,-12.978988452514,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,383fe150-b275-11e9-9fc1-7c67a28b8f89,
87,7/29/2019,7:53:57 PM,2,5,"Holton, Tyler",663947,Left,HIL_HOP,"Perez, Robert",672596,Right,EVE_AQU,Windup,4,Top,1,2,2,ChangeUp,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,79.0462941266479,-1.64520884505197,2.70571580292337,1726.32073230605,107.235633807092,9:30,5.78850844164749,-1.82722678868277,6.8053517498415,-38.4451064327263,5.25475390516906,-17.0705094832608,1.0815712800694,-0.779235306003457,71.7892677509196,-8.99244920961744,-0.586899850226711,0.475785872997958,,,,,,,,,,,,10.4433159189006,3.48182716839119,1.65912334348257,50,5.66780157220195,-5.03076709924794,-114.965827927948,-4.21196791916732,13.7368891326323,24.7301369453054,-27.5941359920108,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,46ff490e-b275-11e9-9fc1-7c67a28b8f89,
88,7/29/2019,7:54:30 PM,3,1,"Holton, Tyler",663947,Left,HIL_HOP,"Gladfelter, Cash",682086,Left,EVE_AQU,Windup,4,Top,2,0,0,Curveball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.3567637892397,2.32125338667571,0.395846772208488,2449.91169103496,335.742594216405,5:15,6.10076227094475,-1.42451142562936,6.28076652859332,-64.0682669693354,-13.3967440165075,6.01540742116817,2.90212840765733,-0.558426500864992,67.261695520487,-9.86620544617274,1.54949560341544,0.512334376492259,,,,,,,,,,,,-3.17124563209177,-8.17933574553395,1.39248446168724,50,6.24101406398931,-0.895101020375747,-108.068619255185,2.79952326051492,-3.66026185082555,23.0484993185778,-41.6146640330449,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,5542e3c4-b275-11e9-9fc1-7c67a28b8f89,
89,7/29/2019,7:54:42 PM,3,2,"Holton, Tyler",663947,Left,HIL_HOP,"Gladfelter, Cash",682086,Left,EVE_AQU,Windup,4,Top,2,0,1,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,74.9299694031617,0.480891042876467,0.256135264480864,2486.18534593159,334.9719174118,5:15,6.03495758194849,-1.39997091091913,6.45170933380966,-64.2734505178059,-14.5785211595214,6.78496138131623,1.12058501666003,-0.599276958806682,67.9729150377518,-11.7455470486232,1.56455596032386,0.507373239204368,,,,,,,,,,,,-3.66684909073272,-8.25292622783503,1.37887563000671,50,6.04047551714695,-0.64968941732552,-108.994230074505,-0.623929533097887,-4.28422257626668,24.2869564476523,-41.8164886979987,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,5d516dba-b275-11e9-9fc1-7c67a28b8f89,
90,7/29/2019,7:54:58 PM,3,3,"Holton, Tyler",663947,Left,HIL_HOP,"Gladfelter, Cash",682086,Left,EVE_AQU,Windup,4,Top,2,1,1,ChangeUp,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.1892870015475,-0.494256036778706,3.2131959316394,1737.98219533402,97.9118980695733,9:15,5.71133131967386,-1.82348033613036,6.74710121159813,-42.3873135450929,2.28963680042452,-16.7776541017934,1.72687102530864,-0.283548220122652,71.0808002018638,-8.59234277570162,-0.0142124703477439,0.481075542838927,,,,,,,,,,,,10.3979993581243,1.43700693192488,1.61939570454526,50,5.66241691997185,-5.98656353111161,-113.713162681033,-1.98614976952997,13.4140646709431,23.7204367632516,-30.3202204060783,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190729-RonTonkinField-1,6ab54b9a-b275-11e9-9fc1-7c67a28b8f89,
