PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,
1,7/30/2019,7:06:20 PM,1,1,"Frias, Luis",666818,Right,HIL_HOP,"Izturis Jr., Cesar",672544,Left,EVE_AQU,Windup,1,Top,0,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,95.2579145981807,-4.2765490686394,-1.19312049851081,2309.32477508733,189.651758666403,12:15,6.85741618955617,1.36477587562465,5.7448005634557,-12.0046959763571,18.9439567166515,3.22668461249164,1.86766434667907,0.522816837251808,87.2454902659848,-6.50904371307538,-0.587941918809447,0.400398454090535,,,,,,,,,,,,-2.05691880184369,11.3321009878318,-1.26773457283202,50,6.49452296721673,2.76443949116271,-138.251695448613,-10.7680645121198,-3.98715305077558,30.3794510610549,-10.2077847521269,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190730-RonTonkinField-1,c54f4bab-b337-11e9-9fc2-7c67a28b8f89,
2,7/30/2019,7:06:31 PM,1,2,"Frias, Luis",666818,Right,HIL_HOP,"Izturis Jr., Cesar",672544,Left,EVE_AQU,Windup,1,Top,0,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,94.957555540327,-5.65601428199967,-0.975814444842805,2200.80814961739,198.333533666827,12:30,6.86745957111886,1.13688067709697,5.66431523833205,-11.4004541410897,19.9197786250319,6.61053120427243,0.626268079439746,0.777903263432143,87.1601323187138,-7.76121686448141,0.26139117418975,0.402794942447088,,,,,,,,,,,,-3.79566451250892,12.1719785333249,-1.05870052954486,50,6.38141875400639,2.10485332021404,-137.537480289948,-14.0335147643639,-7.29439136343528,29.5694714625766,-8.78231443535631,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190730-RonTonkinField-1,cc173562-b337-11e9-9fc2-7c67a28b8f89,
3,7/30/2019,7:06:43 PM,1,3,"Frias, Luis",666818,Right,HIL_HOP,"Izturis Jr., Cesar",672544,Left,EVE_AQU,Windup,1,Top,0,1,1,Fastball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,95.2921664704434,-4.21937028649315,-2.47958029465759,2183.04308435694,201.031638051012,12:45,6.65353786574507,1.00831978962441,6.10401796341438,-12.9411146757884,17.6840835265754,6.81056129226943,1.66297654066284,-0.718288319186458,87.036434547681,-6.64704702723613,-1.19290297184862,0.398300610787472,74.647947507807,-31.1870688301148,25.5703833113295,,,,,3.92339844098711,3.26759658543782,28.4258472389085,0.0285772705078125,-4.40557395002207,10.8132300980698,-0.821600338261454,50,6.32219355207986,5.76056990979115,-138.259778641939,-10.6403210059443,-8.51235344742122,31.3448198284168,-11.2809623099489,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190730-RonTonkinField-1,d2dec2e4-b337-11e9-9fc2-7c67a28b8f89,
4,7/30/2019,7:07:23 PM,2,1,"Frias, Luis",666818,Right,HIL_HOP,"Hoover, Connor",676803,Left,EVE_AQU,Windup,1,Top,1,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,96.1587995479805,-3.98361117652111,-1.72509828699579,2257.70158999286,170.214370510615,11:45,6.60088302983292,1.33677849884586,6.1321591678652,-11.7524418045711,18.3588055980894,-3.17125745999123,1.93244226210133,-0.522224794431485,87.5208662848176,-6.19105144437199,-2.32568448756363,0.394944337876834,,,,,,,,,,,,1.21772952036169,11.1826109044104,-1.20362160583573,50,6.2905613860848,4.30983703177001,-139.593237546101,-10.1169523443872,2.38813538912693,33.2153748536353,-10.2434076405995,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190730-RonTonkinField-1,efdcf969-b337-11e9-9fc2-7c67a28b8f89,
5,7/30/2019,7:07:35 PM,2,2,"Frias, Luis",666818,Right,HIL_HOP,"Hoover, Connor",676803,Left,EVE_AQU,Windup,1,Top,1,0,1,Fastball,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,96.6612889874476,-3.04503569823675,-0.78999581687356,2201.21296167589,185.594605933243,12:15,6.78202397798945,1.10102854367007,5.78668833414871,-11.2130360976771,18.9692573953486,1.86092875218319,3.01223436273067,0.521221219836384,87.6385139924079,-5.14951998812791,-0.438965269495661,0.395409989782831,101.45279910508,34.993985940564,8.99620827478684,3120.67460618467,108.560052763502,73.0398465537092,17.7386619364272,340.244804905772,100.51710188572,11.885262958117,4.67105773925777,-1.24047623302234,11.1336013186223,-1.03716262249516,50,6.52466218220816,1.86982012889405,-140.411584159148,-7.86954317812141,-2.45598666724977,34.248822504734,-10.1309205471263,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190730-RonTonkinField-1,f7704ba8-b337-11e9-9fc2-7c67a28b8f89,
6,7/30/2019,7:08:13 PM,3,1,"Frias, Luis",666818,Right,HIL_HOP,"Tingelstad, Trent",690189,Left,EVE_AQU,Windup,1,Top,2,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,97.9081552223015,-2.18822124153934,-0.50371122818929,2392.79950247539,174.491416488781,11:45,6.81807467395622,1.114212449696,6.18739360829458,-10.611897181696,18.2969471053561,-1.7671834728836,3.91255344402982,0.501915939051452,88.805169315106,-4.19753474120728,-0.83940918112964,0.386978541352416,,,,,,,,,,,,0.813513660438962,10.6525101451189,-1.07541429147892,50,6.64796016764284,1.31149236722208,-142.428173216148,-5.79860677194538,1.65771637300051,35.1546728054462,-10.467172151197,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190730-RonTonkinField-1,0cdf4368-b338-11e9-9fc2-7c67a28b8f89,
7,7/30/2019,7:08:24 PM,3,2,"Frias, Luis",666818,Right,HIL_HOP,"Tingelstad, Trent",690189,Left,EVE_AQU,Windup,1,Top,2,1,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,95.2270775888464,-3.24988512846211,-1.81707463604462,2193.933401627,179.567991124874,12:00,6.62613787429437,1.58833566910384,6.18721892708484,-10.4433023887541,20.1257098403466,-0.151966986443872,2.7508709937777,-0.102394586544493,86.6369170296081,-5.21930208095183,-1.8458791140597,0.397935075501584,,,,,,,,,,,,-0.450249200217118,11.939832039282,-1.4514776851404,50,6.37590028926137,4.39455000045486,-138.365432165701,-8.20189502786644,-0.868216174189743,32.4090186558579,-9.15045342596776,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190730-RonTonkinField-1,13ef9acf-b338-11e9-9fc2-7c67a28b8f89,
8,7/30/2019,7:08:35 PM,3,3,"Frias, Luis",666818,Right,HIL_HOP,"Tingelstad, Trent",690189,Left,EVE_AQU,Windup,1,Top,2,1,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,82.9093365594219,1.69358802983344,1.7265167540018,2066.96238474603,73.3414722382419,8:30,6.81908063870175,1.59283034763402,5.42301939178632,-45.9345455455492,-4.34127328099355,-14.377669248073,4.57847546955742,2.01211041255053,75.3556308186558,-6.88444928978988,-0.968958461389099,0.464176407329348,,,,,,,,,,,,8.16907993263942,-2.82388668628281,-1.73603349594881,49.9999999999999,6.93794104931913,-3.16328006316156,-120.426862208755,2.07130892135736,11.886861015039,25.3848215835952,-36.2830974136886,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190730-RonTonkinField-1,1aa93137-b338-11e9-9fc2-7c67a28b8f89,
9,7/30/2019,7:08:49 PM,3,4,"Frias, Luis",666818,Right,HIL_HOP,"Tingelstad, Trent",690189,Left,EVE_AQU,Windup,1,Top,2,2,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,97.8084688009024,-5.84617289999824,-2.67052051698808,2135.14589308313,210.127702176743,1:00,6.67210051190958,1.20097920711261,6.03034991042616,-12.225794765468,17.2367560581393,10.0190112520464,0.215384512490659,-0.438602665816221,88.8867470393799,-8.1329202381738,-0.774607101890109,0.390666966881812,,,,,,,,,,,,-6.24277437412723,11.1227663443812,-0.997976154192149,50,6.20747366146121,6.25403035092739,-141.463423388789,-14.9203639866057,-12.5537392715326,34.5743811339331,-9.80702064585324,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190730-RonTonkinField-1,22b54d6d-b338-11e9-9fc2-7c67a28b8f89,
10,7/30/2019,7:09:05 PM,3,5,"Frias, Luis",666818,Right,HIL_HOP,"Tingelstad, Trent",690189,Left,EVE_AQU,Windup,1,Top,2,3,1,Fastball,Undefined,InPlay,Undefined,GroundBall,Single,0,0,,96.8397102572404,-4.13816780489759,-1.18408851138159,2323.99621789841,169.98293366132,11:45,6.79622740338954,1.15052815795759,6.02403466361296,-10.6982158150223,18.9534102481929,-3.35274338257829,2.0651144914648,-0.225533410613149,88.5950128095186,-6.13822703909419,-1.81627953279943,0.391918510274933,100.045529650406,4.70424693051682,24.9959488541412,2067.55870868613,,,,105.561127893885,105.561127893885,28.0170461956116,0.791899414062501,1.48766369676109,11.4243195395209,-1.0562111049179,50,6.46657649107273,3.02184287229136,-140.619629758586,-10.5441407869541,2.97864357377026,31.8983544291411,-9.29994330322095,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190730-RonTonkinField-1,2d31ea4d-b338-11e9-9fc2-7c67a28b8f89,
