PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,
68,7/31/2019,7:48:09 PM,4,1,"Benitez, Jorge",676221,Left,EVE_AQU,"Dalesandro, Nick",663807,Right,HIL_HOP,Stretch,2,Bottom,0,0,0,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,78.3272939941851,1.01014819352616,2.95577410460623,2017.46580041221,135.706823214959,10:30,5.45113281649591,-3.40852446065633,6.55779394623513,-29.6262635277977,15.6657617938041,-15.3254815377643,3.90963173357592,-1.97362006443049,69.8922571320148,-4.69482349537689,0.00105235640640973,0.484375746397717,,,,,,,,,,,,9.56505114503803,8.35003004196287,3.21151413138738,50,5.50819534916166,-5.50127384362883,-113.816121964467,1.28364157192642,12.2239904000272,25.898618109643,-21.5028367118557,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,cc523172-b406-11e9-9fc3-7c67a28b8f89,
69,7/31/2019,7:48:31 PM,4,2,"Benitez, Jorge",676221,Left,EVE_AQU,"Dalesandro, Nick",663807,Right,HIL_HOP,Stretch,2,Bottom,0,1,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,90.4722002844454,-2.61416954812584,3.53302603836697,2196.55728984825,148.938048260265,11:00,5.70280059589908,-3.18117762227857,6.69573840727785,-16.3334712928606,17.0005224527837,-10.2588572350742,1.94529207667613,-0.801687202070106,82.1451843851536,-5.73189188584979,1.56976833484338,0.415542255899386,,,,,,,,,,,,6.77552220911166,10.2495480452313,2.95049385169117,50,5.52227877935459,-7.82952503491949,-131.437092264624,-6.4671728530798,11.7547099514117,30.0097294233723,-14.3923247739104,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,d7dae169-b406-11e9-9fc3-7c67a28b8f89,
70,7/31/2019,7:49:16 PM,4,3,"Benitez, Jorge",676221,Left,EVE_AQU,"Dalesandro, Nick",663807,Right,HIL_HOP,Stretch,2,Bottom,0,1,1,Curveball,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,71.8087202609351,1.39696378647549,2.67572407072647,2690.5966737334,294.546630657594,3:45,5.7036110352934,-3.21254450560089,6.13803709412609,-59.3379825855762,-4.82738431044076,10.4577024962512,2.0513052302308,0.13322612219334,65.3218224633994,-9.80419013791512,4.66460545744842,0.531388305731914,88.0726490784312,34.7050207588256,4.06168528928107,4159.41138293832,109.084881232022,65.8535839780712,14.1565330336214,323.490052768027,316.709784360765,12.6172634611091,4.98767272949212,-4.81566261443642,-3.1112725589073,3.00340142712819,50,5.77971471594846,-5.13160481126013,-104.305261820393,1.08825697730793,-5.19805101153811,20.8508714018723,-35.5323721697826,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,f2af7aff-b406-11e9-9fc3-7c67a28b8f89,
71,7/31/2019,7:50:09 PM,5,1,"Benitez, Jorge",676221,Left,EVE_AQU,"Lin, Lyle",670076,Right,HIL_HOP,Stretch,2,Bottom,1,0,0,ChangeUp,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,77.299412015065,-0.96094579584393,4.58008645917969,2104.00494814806,118.361502079437,10:00,5.39209820010049,-3.53374877143162,6.34333618801517,-33.3542932285134,13.128855984594,-24.4013150162032,1.7251405188268,-1.34238217175306,70.0827445314881,-7.29080337407173,-0.0675883446279083,0.490703651998861,,,,,,,,,,,,14.8452565775178,7.51793976906469,3.21237249467142,50,5.3064487290382,-8.36187551289029,-112.164290683349,-2.73953414494698,18.6916733699224,22.4935062853234,-22.7082051171921,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,13c2b89c-b407-11e9-9fc3-7c67a28b8f89,
72,7/31/2019,7:51:15 PM,5,2,"Benitez, Jorge",676221,Left,EVE_AQU,"Lin, Lyle",670076,Right,HIL_HOP,Stretch,2,Bottom,1,0,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,Run scores on wild pick-off attempt before second pitch of at bat.,89.4329112922474,-1.59006572056174,4.65869604026508,2388.35765356801,162.005741394443,11:30,5.73196557525519,-3.18614871445805,6.8751205529208,-19.7406639299859,13.8887614907628,-4.52146373867697,2.63289342872159,0.691367168892718,82.0004009910371,-5.34845962952447,3.79761125037405,0.41737962252621,,,,,,,,,,,,3.80392336498706,8.19704264454257,2.89253583309783,50,5.62374238567103,-10.4682717953642,-129.938132736402,-4.14408893605138,6.51323437625641,26.8433643371414,-18.1387342734215,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,3a4208c1-b407-11e9-9fc3-7c67a28b8f89,
73,7/31/2019,7:51:47 PM,5,3,"Benitez, Jorge",676221,Left,EVE_AQU,"Lin, Lyle",670076,Right,HIL_HOP,Stretch,2,Bottom,1,0,2,Curveball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,70.3636167776172,2.00601428896405,2.04977325483466,2616.36306953974,339.201365177904,5:15,5.70046537213817,-3.14225937236419,6.54027260112081,-67.1889542921587,-11.6132239519338,4.39128544930152,1.94288599687081,-0.895818607917645,64.4674323333871,-10.7392121150225,2.89056533610363,0.536554828738093,86.8341247164424,-7.05973031706292,-35.8976042641846,,,,,14.8615915181067,13.5904392874192,-29.3223002980472,0.112422485351563,-1.77587997054519,-7.07759630420546,2.99869553619749,50,5.81030971242116,-3.76048254906949,-102.331352121377,2.08730421322879,-1.85564436793242,19.1829954376908,-39.5695380817536,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,4c23d2de-b407-11e9-9fc3-7c67a28b8f89,
74,7/31/2019,7:52:35 PM,6,1,"Benitez, Jorge",676221,Left,EVE_AQU,"Garza, David",682244,Right,HIL_HOP,Stretch,2,Bottom,2,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.6788562083223,0.423686179731857,3.22273771196517,2118.42327740028,141.227640913389,10:45,5.67505290711292,-3.13626665692626,6.62880854579705,-18.5200188646162,15.0999560521526,-12.1540775396853,4.52021655256635,-1.19563263625071,81.9919104224542,-3.10185960129262,0.909671398204723,0.417320972625275,,,,,,,,,,,,7.60804291494264,8.24505995494843,2.92344536427749,50,5.69597255524564,-7.00535520782874,-130.520252623266,0.442805045470696,13.1497812348375,26.9670151876557,-17.9232437321377,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,66f88fc7-b407-11e9-9fc3-7c67a28b8f89,
75,7/31/2019,7:52:57 PM,6,2,"Benitez, Jorge",676221,Left,EVE_AQU,"Garza, David",682244,Right,HIL_HOP,Stretch,2,Bottom,2,1,0,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,84.4125869304259,3.20952097105882,2.03702150883461,1911.45933643019,153.124349871824,11:00,5.7194231445363,-3.14943069187499,6.53330214444495,-24.5963168262409,13.7965053720997,-7.01029001933812,6.61828484116652,-1.86458187821917,76.4853372348575,-1.48156211057179,0.69915940619392,0.44596064730954,,,,,,,,,,,,4.47457067787932,6.67980253462766,3.01143643861619,50,5.93123587432666,-4.1752846539152,-122.709495042536,6.22146139365752,6.7840048932749,25.5631846510612,-22.0466382765908,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,780bc0b8-b407-11e9-9fc3-7c67a28b8f89,
76,7/31/2019,7:53:30 PM,6,3,"Benitez, Jorge",676221,Left,EVE_AQU,"Garza, David",682244,Right,HIL_HOP,Stretch,2,Bottom,2,2,0,ChangeUp,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.8416446178795,-0.961953367414407,5.00918846047725,1955.82190311068,130.139385025272,10:15,5.38283033441556,-3.3367187152905,6.59982400258531,-31.0326862090317,13.1088510322923,-15.5947776293383,1.91217415941961,-0.0362013365467433,71.6934139248978,-6.86829076364934,2.03611547481003,0.478184225219732,,,,,,,,,,,,10.1576248959082,7.55808401980871,3.00153498703762,50.0000000000001,5.30406629878681,-9.64164994296108,-114.40609987967,-2.69660425901874,13.3549601744605,22.6831084310603,-22.2368917787243,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,8abee72d-b407-11e9-9fc3-7c67a28b8f89,
77,7/31/2019,7:53:47 PM,6,4,"Benitez, Jorge",676221,Left,EVE_AQU,"Garza, David",682244,Right,HIL_HOP,Stretch,2,Bottom,2,2,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,87.3656936047642,-3.09510252509795,4.17411016822855,2292.70093498958,147.332301501969,11:00,5.73498198057659,-3.31097585168401,6.76922836720667,-16.9373275470894,18.487129318486,-11.8751695188275,1.48733759377323,-0.482723642107678,80.0496864591911,-6.31446487770376,1.91103370747337,0.428374014675218,,,,,,,,,,,,7.75644849061775,11.1419821863008,3.04342596865109,50,5.52617406637964,-8.94214050086763,-126.858655670271,-7.32870179135238,12.656362471247,25.6341845129275,-13.9934385300022,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,93b149f5-b407-11e9-9fc3-7c67a28b8f89,
78,7/31/2019,7:54:04 PM,6,5,"Benitez, Jorge",676221,Left,EVE_AQU,"Garza, David",682244,Right,HIL_HOP,Stretch,2,Bottom,2,3,1,ChangeUp,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,79.9367321110513,-1.41449228809409,5.74841245739174,2081.88300501292,125.706188744,10:15,5.31504741937376,-3.45305723650232,6.45101322201419,-29.4420018116511,13.9642017535385,-19.4855966055041,1.55538332027576,0.221338210565948,72.4302331464326,-7.00923574831261,2.04282038853204,0.47418457203684,,,,,,,,,,,,12.5272423387124,8.14220384623029,3.05434921583782,50,5.20135391031056,-11.1530236780717,-115.789349062862,-3.63376645961633,16.8306625437273,23.7151185632718,-21.2347946014992,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,9ca1ee08-b407-11e9-9fc3-7c67a28b8f89,
79,7/31/2019,7:54:51 PM,7,1,"Benitez, Jorge",676221,Left,EVE_AQU,"Martinez, Ricky",686980,Right,HIL_HOP,Stretch,2,Bottom,2,0,0,ChangeUp,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,82.6726406003058,-2.0081987407695,4.07851644961442,2147.88779939974,154.722029495927,11:15,5.86365712397585,-3.14461274425324,6.63464798835519,-21.3929397015533,18.5131824820498,-8.76015258230115,2.23722473719923,-0.134913993354751,75.3781073590049,-6.0766099554164,2.40887804878916,0.454664747392523,83.1558019689962,27.3796459110683,-25.5489957265986,2772.95904407886,98.1523793928981,48.8544615688359,-49.6598639492878,358.64853184064,146.661349518555,-22.2061945769807,4.68120178222654,6.0494721981723,10.855379006605,2.87272044759982,50,5.71895218831169,-8.33662578955194,-120.093408518779,-4.77482143046731,8.79350585178354,24.271991117799,-16.3946820776905,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,b779449e-b407-11e9-9fc3-7c67a28b8f89,
80,7/31/2019,7:57:54 PM,1,1,"Gelabert, Michel",680844,Left,HIL_HOP,"Joseph, Luis",656022,Right,EVE_AQU,Windup,3,Top,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,85.9298285385374,-3.11568332404779,1.57669192532,2062.38113427105,145.730912955837,10:45,5.9008002435511,-1.33557511359159,6.19728683674696,-22.6556596951109,15.1108770195391,-10.3201937491728,1.13308250613,-0.739915859774184,77.9232128910619,-7.39424338793402,-0.388854275807666,0.442308309851229,,,,,,,,,,,,6.14335828796117,9.25113544849371,1.22235563305963,50,5.65520217999897,-3.13418928786205,-124.82934447239,-7.45987098647956,9.56750746627941,28.1751735343501,-17.7665692387297,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,22cf2e3f-b408-11e9-9fc3-7c67a28b8f89,
81,7/31/2019,7:58:05 PM,1,2,"Gelabert, Michel",680844,Left,HIL_HOP,"Joseph, Luis",656022,Right,EVE_AQU,Windup,3,Top,0,1,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.4483776715157,-1.79666794743326,1.00714223197261,2063.4753222273,153.690296431082,11:00,5.80674125072182,-1.22059128400589,6.09099399089078,-20.5361258561056,16.6950365488685,-8.27202762873713,2.43291384971217,-0.978356681612513,78.5379727226372,-5.67453870094776,-0.562020730805781,0.439162062633399,,,,,,,,,,,,4.807742861896,9.63200773692484,1.14746243283504,49.9999999999999,5.65763829187478,-1.96100045599971,-125.747741104415,-4.56476394284119,7.63240234794528,27.5296928613846,-16.8830147847656,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,2bc045e5-b408-11e9-9fc3-7c67a28b8f89,
82,7/31/2019,7:58:17 PM,1,3,"Gelabert, Michel",680844,Left,HIL_HOP,"Joseph, Luis",656022,Right,EVE_AQU,Windup,3,Top,0,1,1,Fastball,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,86.9879410922814,-0.901617200765918,1.14363053391579,2081.09355002441,162.402651952079,11:30,5.82890541480256,-1.28984344853872,6.04460060158298,-18.2866964903472,18.8843459774078,-6.00059012807404,3.47017129542939,-0.731117954499301,78.0870851313291,-4.37823738148103,0.000246002069813451,0.438807345495625,,,,,,,,,,,,3.65171298189347,10.590700331646,1.20412062595722,50.0000000000001,5.74906105230353,-2.34262905516622,-126.474358834574,-2.5458824571301,5.80114128404869,30.4178799938877,-15.3495748846132,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,32af7d8d-b408-11e9-9fc3-7c67a28b8f89,
83,7/31/2019,7:58:55 PM,2,1,"Gelabert, Michel",680844,Left,HIL_HOP,"Cooke, Billy",676623,Right,EVE_AQU,Windup,3,Top,1,0,0,Fastball,Undefined,InPlay,Undefined,Bunt,Single,0,0,,88.1314261607781,-1.65883268999396,2.1684229307602,2052.1445148866,143.246192824856,10:45,5.95455303891951,-1.16355165706536,6.0091442499637,-18.4127471406654,17.741976182736,-13.2757860758842,2.88205447342204,-0.26030350843156,79.5216669589174,-5.14420013124095,-0.352400805536289,0.432766903016978,,,,,,,,,,,,7.9074014007697,10.1723509997638,1.00075760969482,50,5.81445379518762,-4.43670596792996,-128.067743825559,-4.28360442608319,12.9474008284823,29.9304727059019,-15.5180703043166,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,4d19ea33-b408-11e9-9fc3-7c67a28b8f89,
84,7/31/2019,8:00:00 PM,3,1,"Gelabert, Michel",680844,Left,HIL_HOP,"Hoover, Connor",676803,Left,EVE_AQU,Windup,3,Top,1,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,1,0,,86.0646837111656,0.791818283142707,1.29409842662283,1939.11427291118,165.830730484192,11:30,6.07342685214509,-2.26932514351115,5.83550298681077,-22.159518186302,16.0258416009286,-4.05508111683753,4.96289369472882,-1.40440235071674,77.3616663114292,-3.40465009221168,0.525564251483484,0.444754101504469,,,,,,,,,,,,2.61248278914026,8.40288100423198,2.16633547580049,50,6.12503294057806,-2.69933571690624,-125.105356536132,1.0365208827189,4.07321420347443,29.0614752486603,-19.0728199478367,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,734c715e-b408-11e9-9fc3-7c67a28b8f89,
85,7/31/2019,8:00:27 PM,3,2,"Gelabert, Michel",680844,Left,HIL_HOP,"Hoover, Connor",676803,Left,EVE_AQU,Windup,3,Top,2,1,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.0654408572395,0.655131303007962,1.91673978081015,2117.15002755924,163.899279858724,11:30,5.97717575241312,-2.09695816756129,5.86076404306389,-16.7728132279815,19.7067954719184,-5.69824292895029,5.18835143905351,-0.79071273039474,79.0251180284264,-2.52494990402849,0.836242427961973,0.434706970322128,,,,,,,,,,,,3.71098226364512,10.4466626423175,1.9450163912224,50,6.02060801932277,-4.10153641562661,-127.977640941377,0.930396387573455,6.04985332815772,30.6029076163459,-15.1433078347848,HIL_HOP,EVE_AQU,RonTonkinField,ShortSeasonA,NWL,20190731-RonTonkinField-1,83c12a3e-b408-11e9-9fc3-7c67a28b8f89,
