PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,
1,4/5/2019,7:01:15 PM,1,1,"Green, Josh",681401,Right,VIS_RAW,"Johnson, Bryce",669369,Left,SAN_GIA,Undefined,1,Top,0,0,0,Sinker,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.6662226322305,-2.98225445016458,-2.41254139561581,2056.54336397994,212.378597555181,1:00,6.5796026848651,2.259577062517,5.65661794172796,-16.0654893222129,15.2670248056581,9.69943095288235,2.45495949905856,0.816904958767178,86.8590285970897,-5.97119384209569,-0.5993141861513,0.402873907146783,,,,,,,,,,,,-5.82642620680483,8.95419282363386,-2.06164992057501,50,6.31689414775199,5.44366046996188,-137.501724344775,-7.74873354948208,-11.1979051817036,29.3832275304321,-14.9648368271825,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,dc31b092-580f-11e9-b18f-3024326079b8,
2,4/5/2019,7:01:34 PM,1,2,"Green, Josh",681401,Right,VIS_RAW,"Johnson, Bryce",669369,Left,SAN_GIA,Undefined,1,Top,0,0,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,81.7015170530955,-1.64880343325621,-2.50913329705255,2583.60504416452,63.731897642126,8:00,6.46496507063193,2.65186658349217,4.93263324775849,-46.6081219308379,-2.83946970403442,-5.66990960967216,1.02073140714945,-0.193545011824621,74.8115603038048,-10.1941694552889,-3.56112606371764,0.476160214447815,,,,,,,,,,,,2.18615137451882,-0.972968099228583,-2.40334574748646,50,6.26711013555475,5.38751389645537,-118.497834312214,-5.01604315623362,3.07446953109129,24.9527027632647,-33.542371359082,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,e640016c-580f-11e9-b18f-3024326079b8,
3,4/5/2019,7:01:54 PM,1,3,"Green, Josh",681401,Right,VIS_RAW,"Johnson, Bryce",669369,Left,SAN_GIA,Undefined,1,Top,0,1,1,Sinker,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,94.1700612946703,-1.81387702654842,-2.6531029233977,2103.84580325461,235.94260137541,1:45,6.5790919353755,2.24488787394073,5.83179238644161,-21.0707642241892,10.3414857381079,15.3424932213755,3.13497784464935,1.05583210771039,86.4292522285696,-5.75187051032098,0.224713223958979,0.403386203667356,,,,,,,,,,,,-8.95955019760188,6.04629427223943,-2.03763951054866,49.9999999999999,6.41864157153764,5.81017752695421,-136.907162920171,-5.0735562964951,-17.0672355573854,29.1908788826196,-20.6563354661906,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,ef32ac63-580f-11e9-b18f-3024326079b8,
4,4/5/2019,7:02:13 PM,1,4,"Green, Josh",681401,Right,VIS_RAW,"Johnson, Bryce",669369,Left,SAN_GIA,Undefined,1,Top,0,2,1,Sinker,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,93.8594217720103,-1.98951161983266,-2.13354629252395,2157.85539696915,228.163118854796,1:30,6.37622607854937,2.22620852729484,5.76491674186591,-20.8224345691174,10.8070608387437,12.104610653609,2.78759031175411,1.24856824735965,86.336692231164,-5.87085347447365,0.1325255211072,0.404778698946215,,,,,,,,,,,,-7.04852849803868,6.3154699212572,-2.05716019345332,50,6.19897411422349,4.65959856334108,-136.498451689282,-5.4770240059364,-13.373230047633,28.4587150174195,-20.1916564671624,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,feffaf23-580f-11e9-b18f-3024326079b8,
5,4/5/2019,7:02:33 PM,1,5,"Green, Josh",681401,Right,VIS_RAW,"Johnson, Bryce",669369,Left,SAN_GIA,Undefined,1,Top,0,3,1,Sinker,Undefined,InPlay,Undefined,GroundBall,Single,0,0,,94.5397406231346,-3.19844036123979,-3.7426761853202,2147.6356133867,228.205984198255,1:30,6.52969489967688,2.3004842095913,5.87709174863134,-18.6792086483953,12.6274720905785,14.1589564501855,1.99350160109849,-9.38922307941721E-05,86.5789934320798,-6.68953762118428,-1.08523310340472,0.402707789860343,100.328662832272,-16.930953175675,8.14251017477536,,,,,7.98033341424052,6.59386677527247,6.4948605191528,0.0459393310546875,-8.65610604291376,7.68313188148654,-2.00628317013659,50,6.25998120292637,8.48243569395878,-137.14192845667,-8.32479748685805,-16.5088838305213,29.926522309053,-17.5208163689768,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,0a0aab25-5810-11e9-b18f-3024326079b8,
6,4/5/2019,7:03:14 PM,2,1,"Green, Josh",681401,Right,VIS_RAW,"Geraldo, Manuel",645283,Left,SAN_GIA,Undefined,1,Top,0,0,0,Sinker,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,93.0395159064169,-1.82723282539436,-2.07452022525804,2030.23879219516,237.09682438981,2:00,6.51057615515846,2.23989058491634,5.55353556827339,-24.6162303722461,8.14678579080281,12.639094036908,2.75039359428583,1.35413645468338,84.7880125216441,-6.41940575274358,0.295372331674604,0.411967974652152,,,,,,,,,,,,-7.35105048185638,4.88215989301929,-2.06895606256193,50,6.3366189834316,4.44408741154063,-135.173577173502,-5.19607313131868,-13.5307346668179,30.8877608223998,-23.1876852772679,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,230d1598-5810-11e9-b18f-3024326079b8,
7,4/5/2019,7:03:57 PM,2,2,"Green, Josh",681401,Right,VIS_RAW,"Geraldo, Manuel",645283,Left,SAN_GIA,Undefined,1,Top,0,1,0,Sinker,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,93.0923888418339,-2.49082042951349,-2.68515486466744,2024.58000959835,222.451872140849,1:30,6.48641771166262,2.13528773978509,5.75580361773453,-20.3312263028701,12.2230529642144,11.2094908274787,2.46982881753972,0.568397010662945,84.6952135936652,-6.29862501553313,-0.575837401792088,0.410653530317131,,,,,,,,,,,,-6.81986838795334,7.30789675853551,-1.91955826173697,50,6.26753852867938,5.95196553514633,-135.167690408498,-6.58874801697806,-12.5396225244551,31.1531859869846,-18.7370932389942,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,3ccbcfd7-5810-11e9-b18f-3024326079b8,
8,4/5/2019,7:04:33 PM,2,3,"Green, Josh",681401,Right,VIS_RAW,"Geraldo, Manuel",645283,Left,SAN_GIA,Undefined,1,Top,0,1,1,Sinker,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,94.3765461721038,-4.00787498967925,-2.49540337845815,2075.51434420285,235.364306990613,1:45,6.5318019673655,2.27741621563183,5.49626337866806,-22.4125284135731,9.54757559480178,13.8650710721222,0.905953137018532,1.09748403376366,86.4078935419737,-8.15561664627815,0.0968880481305293,0.406888682598899,,,,,,,,,,,,-8.08363650558106,6.21779338141805,-2.0686074672762,50,6.16591906220198,5.45481156057155,-136.830648700346,-10.4178566446296,-15.2966995711338,30.7204409750065,-20.4080918257846,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,519ffc2b-5810-11e9-b18f-3024326079b8,
9,4/5/2019,7:05:33 PM,2,4,"Green, Josh",681401,Right,VIS_RAW,"Geraldo, Manuel",645283,Left,SAN_GIA,Undefined,1,Top,0,2,1,Sinker,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.2694098894582,-2.15537257004061,-4.36693427459525,2162.66740722773,226.409974269662,1:30,6.68527616916898,2.02694877188599,5.7283126371585,-17.143490617704,15.2234457962329,16.0237345501714,3.24273016706436,-0.712212750387456,85.1492499485985,-5.36178520406708,-1.3688726988078,0.40947021419713,,,,,,,,,,,,-9.79662193896194,8.75735285001599,-1.67239217676501,50,6.49464341536943,9.77034003183977,-135.271833607591,-5.70477823164076,-18.1658170570703,29.3009290440667,-15.9353419115499,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,756aa582-5810-11e9-b18f-3024326079b8,
10,4/5/2019,7:05:57 PM,2,5,"Green, Josh",681401,Right,VIS_RAW,"Geraldo, Manuel",645283,Left,SAN_GIA,Undefined,1,Top,0,2,2,Sinker,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,93.4803060649615,-2.11514494406063,-2.40327990662877,2096.72233673006,237.685256843428,2:00,6.55129070883881,2.21332517626532,5.64429449081119,-22.9351991883714,9.31819888169669,14.7794818472439,2.66462135299042,1.20212478574961,85.476746965325,-6.3920175364476,0.366767503101605,0.408751403316553,,,,,,,,,,,,-8.58047180084309,5.57936683463687,-2.01888047827433,50,6.35729020926205,5.17524873890798,-135.818366065332,-5.83533277400091,-16.0067304826683,30.1076027890589,-21.765830540121,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,84ab06d9-5810-11e9-b18f-3024326079b8,
11,4/5/2019,7:06:29 PM,2,6,"Green, Josh",681401,Right,VIS_RAW,"Geraldo, Manuel",645283,Left,SAN_GIA,Undefined,1,Top,0,2,2,Slider,Undefined,InPlay,Undefined,GroundBall,Out,2,0,,82.1612636590117,-0.622712028057924,-1.43019903846536,2485.69658558262,29.2795045153861,7:00,6.40755151956349,2.57635181050395,5.02423140370226,-49.7360027349648,-6.73157243755508,-3.75174525037115,1.67514378290281,0.914019896350908,75.1991739593921,-9.78460735954825,-2.12838542494294,0.471984914171069,62.5596616822159,8.41409443352497,-19.555983502145,2807.89006597379,,,,89.7588438937756,86.6769569930734,-23.1825847959949,1.06778625488281,1.52779659347986,-3.33787699535099,-2.43671111521721,50,6.30920364735784,3.10705670793522,-119.312192252362,-2.9967678586586,2.18028138577577,25.097725711313,-36.9374516900878,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,986ab2f7-5810-11e9-b18f-3024326079b8,
12,4/5/2019,7:07:12 PM,3,1,"Green, Josh",681401,Right,VIS_RAW,"Ramos, Heliot",671218,Right,SAN_GIA,Undefined,1,Top,2,0,0,Sinker,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,95.4975044423966,-3.29667472685023,-2.54842787745441,1975.85781255852,233.176070293341,1:45,6.52497143463458,2.15535621188689,5.71239899393044,-21.3025414039092,9.60998269472554,12.8735676635699,1.67247522205674,0.85272999537585,87.3277165161002,-7.26550135912343,-0.132142947522073,0.400164678848396,,,,,,,,,,,,-7.6263619743653,6.09059834112568,-1.95020125876407,50,6.2358024488735,5.70804625826436,-138.606056520738,-8.75465770299547,-14.8049110851931,31.5895029510435,-20.3504861292753,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,b1174f3d-5810-11e9-b18f-3024326079b8,
13,4/5/2019,7:07:30 PM,3,2,"Green, Josh",681401,Right,VIS_RAW,"Ramos, Heliot",671218,Right,SAN_GIA,Undefined,1,Top,2,0,1,Cutter,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,89.9643857384651,-3.25117837214124,-2.20658899943993,2224.62585675341,180.697996965893,12:00,6.34054810069098,2.26255139288291,5.72806447422744,-25.2218873904365,10.0431096737911,0.122758632005357,1.20564246191131,0.216933646399053,81.3202595147561,-7.97368106424918,-2.1833858531107,0.427408784918631,81.1351698151126,-8.93191707877985,-13.6615239253819,,,,,9.53937146382821,7.16989847652428,-12.2253645134742,0.0651629638671875,-0.790043071648255,6.47570184781659,-2.07875674763428,50,6.05402476705811,5.02342949194564,-130.478549305333,-8.25515847359428,-1.33866985879575,31.8357045496808,-21.2014482143575,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,bc3097a3-5810-11e9-b18f-3024326079b8,
14,4/5/2019,7:11:06 PM,1,1,"Gavin, John",656451,Left,SAN_GIA,"Caballero, Jose",676609,Right,VIS_RAW,Undefined,1,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.8585690736846,-3.52309001145484,2.81325801230208,2021.2532417225,132.533100253745,10:30,6.3137352285565,-2.60960389589115,6.78888991460025,-18.3132357762397,16.1053971005525,-17.5908596231736,1.5641282249965,-1.50575404320447,80.9083602730513,-7.01284331959305,-0.562366312164937,0.422248705033942,,,,,,,,,,,,10.662203700215,10.0479150270972,2.43399047206197,50,6.07794885591704,-5.87271049369683,-129.098253313599,-8.44834197533087,17.857745998326,28.7760962095427,-15.3451528223294,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,3a4546ef-5811-11e9-b18f-3024326079b8,
15,4/5/2019,7:11:20 PM,1,2,"Gavin, John",656451,Left,SAN_GIA,"Caballero, Jose",676609,Right,VIS_RAW,Undefined,1,Bottom,0,1,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.4867594028591,-3.88006135095119,5.87251833393551,2246.65868283908,139.279137173233,10:45,6.18808367242092,-2.45907238216237,6.85847222138823,-15.8743320481927,17.4740750641139,-15.0681386800537,1.30445993242262,1.65684820156233,82.2471053410873,-6.91303655407259,2.99554352769967,0.415632084853648,,,,,,,,,,,,10.1679940584133,10.9272313490053,2.09011245453286,50,5.9339099245531,-13.0611772081999,-130.905726505212,-9.35006020852686,17.5383860521009,29.1756687030419,-13.3260829912951,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,4337f14a-5811-11e9-b18f-3024326079b8,
16,4/5/2019,7:11:37 PM,1,3,"Gavin, John",656451,Left,SAN_GIA,"Caballero, Jose",676609,Right,VIS_RAW,Undefined,1,Bottom,0,2,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.8248053642337,-3.85412933641417,4.933299375755,2238.35122866455,141.963400494283,10:45,6.21033565654182,-2.43434182447926,6.82079709636423,-16.0146009956812,16.9905633888522,-13.3162468511991,1.34182488041999,0.967049780215192,82.7443198638894,-6.90714345729275,2.38930906819178,0.413487579345916,,,,,,,,,,,,8.87579855154221,10.615586033672,2.12181028262636,50,5.95548694875169,-10.997736863623,-131.604326739474,-9.33410100665085,15.4949627649005,29.1260653408725,-13.6418444551145,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,4c2a9c28-5811-11e9-b18f-3024326079b8,
17,4/5/2019,7:11:53 PM,1,4,"Gavin, John",656451,Left,SAN_GIA,"Caballero, Jose",676609,Right,VIS_RAW,Undefined,1,Bottom,0,3,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.2775994725672,-2.99092224654152,3.20346812936642,2246.74691047518,133.301075145996,10:30,6.1805619309943,-2.48305826895641,6.74978201652985,-19.2623665076653,14.1291363693873,-15.0262264550991,1.83671427146224,-0.806166320747887,82.1314885433691,-6.66459562792257,0.323158635790548,0.415900556438559,,,,,,,,,,,,9.33840160459373,8.77576705430111,2.27903995310718,50,5.97677381045923,-6.92902043654066,-131.172108841192,-7.3932493487315,16.1439320311822,29.7584370071012,-17.0027812619898,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,53ba1caa-5811-11e9-b18f-3024326079b8,
18,4/5/2019,7:12:08 PM,1,5,"Gavin, John",656451,Left,SAN_GIA,"Caballero, Jose",676609,Right,VIS_RAW,Undefined,1,Bottom,0,3,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,91.4137901022234,-2.67295992517772,3.43644251358665,2196.18707140076,148.546120461996,11:00,6.34048675035114,-2.51543598385162,6.66131474248334,-10.5571377953895,22.27294686313,-13.6431117266468,3.00895149607,-0.504458586017916,82.4776136115695,-4.69659520116812,0.8198272681406,0.412389424654209,,,,,,,,,,,,8.67458379049844,13.2346678646909,2.29047572040321,50,6.15665708136793,-7.58743271054655,-132.768926503677,-6.5076960357991,15.2835808199723,31.8587830409143,-8.85614411044996,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,5c81df04-5811-11e9-b18f-3024326079b8,
19,4/5/2019,7:12:27 PM,1,6,"Gavin, John",656451,Left,SAN_GIA,"Caballero, Jose",676609,Right,VIS_RAW,Undefined,1,Bottom,0,3,2,Fastball,Undefined,InPlay,Undefined,LineDrive,Double,0,0,,92.5544815187433,-3.02330935545079,4.42802598479317,2236.40419712991,140.58065996759,10:45,6.28270709169286,-2.38732946949431,6.65025627064285,-14.716584540519,17.1994247281737,-14.1621581669523,2.27874295505371,0.492796384585907,84.1675098230776,-5.82796138545215,1.72679134714173,0.40660789747936,72.3466671351795,3.72184263173874,40.2180720614193,3083.62856670609,,,,81.2861001996073,77.070226505848,42.5963514687741,0.820728149414063,9.16052864041719,10.4354665255367,2.09504273334696,50.0000000000001,6.07271381952631,-9.99049274453836,-134.281454834665,-7.53735419517445,16.6384396561063,30.4990474085473,-13.2199153525467,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,6d8be897-5811-11e9-b18f-3024326079b8,
20,4/5/2019,7:13:20 PM,2,1,"Gavin, John",656451,Left,SAN_GIA,"Karaviotis, Mark",641740,Right,VIS_RAW,Undefined,1,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.3904641215501,-0.555505461224334,3.20232897980882,1952.36401037712,125.036931048367,10:15,6.21597761608546,-2.64104262584035,6.71394660716865,-23.989936636151,10.117583755676,-14.4753386686005,3.7082640888263,-0.917282139705645,80.9769930801992,-5.14998571421159,0.42543980232679,0.420336004837021,,,,,,,,,,,,9.05425144479862,5.80770850743009,2.43496504618234,50,6.16968213942816,-6.87852185148182,-130.024409154358,-1.91939182550757,15.3334514821742,30.003586578693,-22.3386450264735,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,8acd445a-5811-11e9-b18f-3024326079b8,
21,4/5/2019,7:13:40 PM,2,2,"Gavin, John",656451,Left,SAN_GIA,"Karaviotis, Mark",641740,Right,VIS_RAW,Undefined,1,Bottom,0,1,0,ChangeUp,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.8181943454142,-0.851425950042379,3.79043392762785,1622.71800485031,125.186194491145,10:15,6.08832389471867,-2.65848946435448,7.16741333689459,-36.1032020149675,7.17120398281009,-10.2287396284954,2.30649526399379,-0.0713387747111169,71.5858183678509,-7.80454228088865,1.81107333842447,0.473464123336552,,,,,,,,,,,,7.00965019011843,4.33689631782537,2.440892111669,50,6.02741528241638,-7.37465542485001,-114.638634134296,-2.48536760954558,9.19546217303651,24.0068271789098,-26.4847823366748,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,93bfeda3-5811-11e9-b18f-3024326079b8,
22,4/5/2019,7:14:12 PM,2,3,"Gavin, John",656451,Left,SAN_GIA,"Karaviotis, Mark",641740,Right,VIS_RAW,Undefined,1,Bottom,0,1,1,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.6883050318667,-1.74929410194936,4.69615104522265,1798.16542917002,131.069836458228,10:15,6.16920871389482,-2.56459084316447,6.81985919650566,-21.8019221358697,11.3162709013797,-13.0216118562102,2.7508562903769,0.643580027104393,82.2224442926405,-5.92372927850721,2.20091517569828,0.41419498378644,,,,,,,,,,,,8.7224044770334,6.86451353999131,2.26718784680835,50,6.04821487181971,-10.4622775348,-131.650838672838,-4.62438304816307,15.1574219633263,30.5187569663425,-20.245190112342,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,a5a542fe-5811-11e9-b18f-3024326079b8,
23,4/5/2019,7:14:31 PM,2,4,"Gavin, John",656451,Left,SAN_GIA,"Karaviotis, Mark",641740,Right,VIS_RAW,Undefined,1,Bottom,0,1,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.8431532706286,-1.79838621904098,6.12463340139569,1968.8865172511,131.559330265076,10:30,6.00123217277523,-2.52964886117199,6.78049188521893,-21.0158739034341,12.1137217577842,-13.698670055174,2.59827365345451,1.94110130706416,82.4627999160319,-5.81201641587096,3.5143767412027,0.414266281504722,,,,,,,,,,,,9.47427577562216,7.29710340579589,2.13581272895179,50,5.87567265944873,-13.7434520959449,-131.573278936666,-4.73000419191616,16.4930129798152,29.723482525977,-19.4711017521464,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,b6892852-5811-11e9-b18f-3024326079b8,
24,4/5/2019,7:14:54 PM,2,5,"Gavin, John",656451,Left,SAN_GIA,"Karaviotis, Mark",641740,Right,VIS_RAW,Undefined,1,Bottom,0,2,2,ChangeUp,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,80.0130310259146,-0.882063969617173,3.7743862483511,1596.82069780168,133.026820639966,10:30,6.0429273123727,-2.59784237823778,7.30900093396114,-33.6568500080273,8.02236615331797,-8.63684895782212,2.43933236902599,0.0980207859129053,72.7642836874523,-7.37784094188486,2.10069621269359,0.464655722139297,,,,,,,,,,,,6.10371458473325,4.84565270620753,2.38981941726141,50,5.98398722647103,-7.49799857750387,-116.418306468004,-2.50639760930797,8.27404385453138,24.3573121795231,-25.605402129995,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,c07d420c-5811-11e9-b18f-3024326079b8,
25,4/5/2019,7:15:28 PM,3,1,"Gavin, John",656451,Left,SAN_GIA,"Yanqui, Yoel",677120,Left,VIS_RAW,Undefined,1,Bottom,1,0,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,77.4759340727048,-1.13583810274263,4.00104769739209,1884.6976308093,306.604935477513,4:15,6.34611757095151,-2.58179119923906,6.75251311616187,-47.0453420667144,-1.89861969245656,2.49888753599765,1.38558936459111,1.28673849933254,71.5952902584308,-10.0157440381651,4.47707560674862,0.48359815076223,,,,,,,,,,,,-0.234088544364471,-0.72842196525951,2.31869283129832,50,6.25319248174948,-7.9369746861529,-112.629700209251,-3.35060007706899,-0.299559058799208,21.1778152892988,-33.1061975384074,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,d9146985-5811-11e9-b18f-3024326079b8,
26,4/5/2019,7:15:49 PM,3,2,"Gavin, John",656451,Left,SAN_GIA,"Yanqui, Yoel",677120,Left,VIS_RAW,Undefined,1,Bottom,1,1,0,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,79.2947956953147,-0.658987622382283,3.75381903160828,1680.97092455397,140.478432428636,10:45,6.10540443609355,-2.46201478338648,7.22863490207504,-31.5191962890698,11.1303002575148,-9.21523175318123,2.88108906597791,0.17225701051161,71.8585490839091,-6.74692094329562,1.96858605305965,0.470033133053197,65.486399333948,60.9964565441086,-131.661438037341,5340.47667499093,-84.251702318512,72.1878423375026,-70.7220000599848,160.378036411224,26.8926073555551,-141.315086111872,4.19187194824215,6.43727964493503,6.53385883881288,2.25015806792031,50,6.05819139318908,-7.37183361667838,-115.353608689846,-2.00196372816169,8.54881806605741,24.3407327997846,-23.4969716600956,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,e447eb15-5811-11e9-b18f-3024326079b8,
27,4/5/2019,7:16:12 PM,3,3,"Gavin, John",656451,Left,SAN_GIA,"Yanqui, Yoel",677120,Left,VIS_RAW,Undefined,1,Bottom,1,1,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.5306423798013,-0.925009559003103,4.76419950886274,2126.70792624035,145.564734356167,10:45,6.40168413192915,-2.65417616019082,6.73701424480886,-15.2361384157771,19.6548659163975,-13.4982363925477,4.28389905311858,0.583677303060103,78.9292044697613,-3.88479257294267,2.14723421321192,0.425136363826215,,,,,,,,,,,,9.40864825678536,11.3797337448999,2.34574627894301,50,6.33485947615927,-10.4579518966795,-129.793179401919,-2.50858284472343,15.4710511159583,36.2827691191187,-13.4618555135697,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,ed3a9535-5811-11e9-b18f-3024326079b8,
28,4/5/2019,7:16:31 PM,3,4,"Gavin, John",656451,Left,SAN_GIA,"Yanqui, Yoel",677120,Left,VIS_RAW,Undefined,1,Bottom,1,2,1,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,80.1640455848532,-1.38799463339446,5.60291738140704,1782.49791276217,122.076141237452,10:00,6.10169938698185,-2.50462342657522,7.12897372094249,-32.6644893545683,10.2218067400837,-16.3743790471819,2.11477090728994,1.22768541907206,71.2642562158976,-7.73608995826806,2.41345483785661,0.471336191403574,,,,,,,,,,,,11.4383475094308,6.33965674370597,2.17905515394939,50,6.00938011443758,-11.0392700084747,-116.149548058043,-3.53649133333062,15.0942145558005,28.6422472912119,-23.8081426403243,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,fe3b1514-5811-11e9-b18f-3024326079b8,
29,4/5/2019,7:16:57 PM,3,5,"Gavin, John",656451,Left,SAN_GIA,"Yanqui, Yoel",677120,Left,VIS_RAW,Undefined,1,Bottom,1,3,1,Curveball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.8327384197912,0.711374105703162,2.71072815460135,2070.58304249092,288.443007174505,3:30,6.31857817766696,-2.57407240975253,6.77525572040303,-50.7243099446961,-1.80029486114765,5.26041971725875,2.74176098664875,0.340898377481372,67.9219758928718,-8.99349740926599,3.72376708587916,0.503422432787941,,,,,,,,,,,,-2.02804395825291,-1.24750338390867,2.39570780036339,50,6.34548577262101,-5.27156395291271,-108.848766482288,0.215585805436785,-2.38378914058572,22.7184162974287,-33.6403801945115,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,0812943e-5812-11e9-b18f-3024326079b8,
30,4/5/2019,7:17:30 PM,3,6,"Gavin, John",656451,Left,SAN_GIA,"Yanqui, Yoel",677120,Left,VIS_RAW,Undefined,1,Bottom,1,3,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,90.9453713536879,-1.54071400614353,3.47076160002793,2052.23486803585,150.695210975683,11:00,6.24232004015605,-2.52737644332984,6.90518700198546,-18.0243380494925,15.3550553405863,-8.63615826462055,3.33427654733575,-0.0824297201114246,80.7161064939833,-5.04015168987,1.79181460901446,0.415825136067671,75.9082442213001,14.5260531048956,-40.9936035741468,3609.05316284266,77.7643826627564,15.4960812373704,-77.7990051283668,181.310265994708,142.616873785733,-48.4957676897243,2.06985412597656,6.16701180464529,9.23278472532897,2.31240862134903,50,6.13906792318851,-7.78630864084464,-132.101088845748,-4.03066169479041,10.5450333250866,36.6152546449555,-16.3868203661733,VIS_RAW,SAN_GIA,RecreationPark,HighA,CAL,20190405-RecreationPark-1,22cdf77d-5812-11e9-b18f-3024326079b8,
